a,m,d,h,temp,hum,precip,viento
2015,12,23,21,23.61,75.62,0.0,2.55
2015,12,23,22,23.27,76.62,0.0,2.8
2015,12,23,23,23.01,78.44,0.0,3.58
2015,12,24,0,22.76,81.12,0.0,4.54
2015,12,24,1,22.09,84.25,0.0,5.0
2015,12,24,2,21.21,85.56,0.0,5.28
2015,12,24,3,20.6,85.94,0.0,5.02
2015,12,24,4,20.52,86.38,0.0,4.15
2015,12,24,5,21.48,84.0,0.0,4.06
2015,12,24,6,22.73,79.06,0.0,4.16
2015,12,24,7,23.7,75.5,0.0,4.98
2015,12,24,8,24.48,71.5,0.0,5.05
2015,12,24,9,25.29,66.56,0.0,4.65
2015,12,24,10,26.01,62.81,0.0,4.5
2015,12,24,11,26.5,62.06,0.0,3.66
2015,12,24,12,26.68,64.25,0.0,2.92
2015,12,24,13,26.8,64.62,0.0,2.54
2015,12,24,14,26.89,64.06,0.0,2.51
2015,12,24,15,26.89,63.88,0.0,2.6
2015,12,24,16,26.83,63.88,0.0,2.69
2015,12,24,17,26.63,64.12,0.0,3.04
2015,12,24,18,26.13,66.12,0.0,3.52
2015,12,24,19,25.54,66.81,0.0,4.79
2015,12,24,20,25.13,69.31,0.0,5.74
2015,12,24,21,24.53,73.81,0.0,6.08
2015,12,24,22,23.89,79.44,0.0,6.75
2015,12,24,23,23.31,83.62,0.0,6.89
2015,12,25,0,22.76,85.88,0.0,6.49
2015,12,25,1,22.33,84.88,0.0,6.1
2015,12,25,2,22.02,81.75,0.0,6.24
2015,12,25,3,21.74,81.19,0.0,6.34
2015,12,25,4,21.45,82.25,0.0,6.24
2015,12,25,5,21.58,81.88,0.0,6.16
2015,12,25,6,22.02,80.0,0.0,5.72
2015,12,25,7,22.87,76.38,0.0,5.23
2015,12,25,8,24.07,70.88,0.0,4.57
2015,12,25,9,24.99,66.69,0.0,4.23
2015,12,25,10,25.81,62.38,0.0,3.59
2015,12,25,11,26.54,58.5,0.0,2.8
2015,12,25,12,27.05,56.88,0.0,2.24
2015,12,25,13,27.16,62.62,0.0,1.81
2015,12,25,14,27.34,64.62,0.0,2.14
2015,12,25,15,27.62,62.81,0.0,2.88
2015,12,25,16,27.8,61.56,0.0,3.49
2015,12,25,17,27.72,61.94,0.0,3.7
2015,12,25,18,27.16,65.56,0.0,3.52
2015,12,25,19,26.4,69.19,0.0,3.62
2015,12,25,20,26.0,70.81,0.0,3.73
2015,12,25,21,25.55,70.75,0.0,4.2
2015,12,25,22,24.89,73.06,0.0,4.68
2015,12,25,23,24.15,77.75,0.0,4.96
2015,12,26,0,23.44,82.12,0.0,5.17
2015,12,26,1,22.78,86.19,0.0,5.22
2015,12,26,2,22.23,88.5,0.0,5.28
2015,12,26,3,21.98,85.06,0.0,5.43
2015,12,26,4,21.58,85.31,0.0,5.4
2015,12,26,5,21.72,84.0,0.0,5.34
2015,12,26,6,22.16,81.06,0.0,5.12
2015,12,26,7,22.96,76.5,0.0,5.02
2015,12,26,8,24.1,69.38,0.0,3.94
2015,12,26,9,25.36,62.81,0.0,3.55
2015,12,26,10,26.44,58.44,0.0,3.57
2015,12,26,11,27.21,55.5,0.0,3.51
2015,12,26,12,27.76,53.25,0.0,3.31
2015,12,26,13,28.05,54.75,0.0,2.9
2015,12,26,14,27.89,59.06,0.0,2.47
2015,12,26,15,27.77,60.44,0.0,2.41
2015,12,26,16,27.63,61.12,0.0,2.46
2015,12,26,17,27.42,62.88,0.0,2.5
2015,12,26,18,27.11,63.62,0.0,3.02
2015,12,26,19,26.67,62.69,0.0,4.0
2015,12,26,20,26.25,64.06,0.0,4.94
2015,12,26,21,25.62,68.62,0.0,5.56
2015,12,26,22,25.01,72.75,0.0,5.54
2015,12,26,23,24.49,75.5,0.0,5.44
2015,12,27,0,24.04,76.69,0.0,5.22
2015,12,27,1,23.68,77.38,0.0,5.05
2015,12,27,2,23.41,78.0,0.0,5.2
2015,12,27,3,23.13,79.44,0.0,5.42
2015,12,27,4,22.8,82.0,0.0,5.49
2015,12,27,5,23.1,82.5,0.0,5.41
2015,12,27,6,23.87,78.94,0.0,4.9
2015,12,27,7,25.31,71.88,0.0,4.44
2015,12,27,8,26.56,67.06,0.0,3.62
2015,12,27,9,27.43,63.69,0.0,2.77
2015,12,27,10,28.19,61.31,0.0,2.18
2015,12,27,11,28.58,64.25,0.0,1.7
2015,12,27,12,28.69,68.19,0.0,1.46
2015,12,27,13,28.98,66.5,0.0,1.65
2015,12,27,14,29.21,64.81,0.0,1.9
2015,12,27,15,29.33,63.56,0.0,2.18
2015,12,27,16,29.34,62.81,0.0,2.53
2015,12,27,17,29.27,62.94,0.0,2.91
2015,12,27,18,28.78,66.44,0.0,3.13
2015,12,27,19,28.19,69.0,0.0,3.71
2015,12,27,20,27.91,69.19,0.0,4.34
2015,12,27,21,27.56,69.5,0.0,4.99
2015,12,27,22,27.14,70.69,0.0,5.45
2015,12,27,23,26.67,72.88,0.0,5.53
2015,12,28,0,26.25,75.56,0.0,5.27
2015,12,28,1,25.87,78.12,0.0,5.04
2015,12,28,2,25.5,80.81,0.0,4.93
2015,12,28,3,25.16,83.31,0.0,4.75
2015,12,28,4,24.87,85.44,0.0,4.49
2015,12,28,5,25.16,84.88,0.0,4.53
2015,12,28,6,25.58,83.25,0.0,4.21
2015,12,28,7,26.4,79.5,0.0,3.48
2015,12,28,8,27.59,74.5,0.0,2.83
2015,12,28,9,28.55,73.75,0.0,2.64
2015,12,28,10,29.1,71.25,0.0,3.31
2015,12,28,11,29.64,68.56,0.0,3.17
2015,12,28,12,30.17,65.5,0.0,2.95
2015,12,28,13,30.79,61.5,0.0,2.64
2015,12,28,14,31.28,58.12,0.0,2.44
2015,12,28,15,31.36,57.38,0.0,2.56
2015,12,28,16,31.12,58.75,0.0,2.95
2015,12,28,17,30.65,61.5,0.0,3.32
2015,12,28,18,29.78,67.31,0.0,3.39
2015,12,28,19,28.97,72.0,0.0,3.66
2015,12,28,20,28.47,75.12,0.0,3.9
2015,12,28,21,27.95,78.31,0.0,3.95
2015,12,28,22,27.48,80.06,0.0,4.19
2015,12,28,23,27.02,81.19,0.0,4.49
2015,12,29,0,26.55,82.38,0.0,4.55
2015,12,29,1,25.97,83.44,0.0,4.56
2015,12,29,2,25.39,84.06,0.0,4.5
2015,12,29,3,24.88,84.88,0.0,4.72
2015,12,29,4,24.55,86.56,0.0,4.96
2015,12,29,5,24.51,87.81,0.0,5.3
2015,12,29,6,24.66,88.12,0.0,5.13
2015,12,29,7,25.59,84.81,0.0,4.82
2015,12,29,8,26.72,80.56,0.04,3.97
2015,12,29,9,27.67,77.25,0.06,2.19
2015,12,29,10,28.1,77.88,0.08,1.86
2015,12,29,11,28.26,76.38,0.11,2.27
2015,12,29,12,28.27,76.06,0.22,2.11
2015,12,29,13,28.23,75.94,0.48,1.76
2015,12,29,14,28.08,76.88,0.58,1.83
2015,12,29,15,27.79,78.88,0.44,2.1
2015,12,29,16,27.48,79.5,0.33,2.59
2015,12,29,17,27.12,79.38,0.1,3.05
2015,12,29,18,26.65,81.81,0.05,3.24
2015,12,29,19,26.25,84.81,0.04,3.8
2015,12,29,20,26.07,86.38,0.06,4.85
2015,12,29,21,25.91,84.25,0.2,5.99
2015,12,29,22,25.63,80.12,0.14,5.7
2015,12,29,23,25.43,76.38,0.2,4.89
2015,12,30,0,25.33,74.19,0.1,4.6
2015,12,30,1,25.23,73.88,0.1,4.83
2015,12,30,2,25.04,71.69,0.09,5.05
2015,12,30,3,24.66,69.31,0.08,5.04
2015,12,30,4,24.29,72.44,0.09,4.55
2015,12,30,5,24.48,76.69,0.15,5.02
2015,12,30,6,25.07,78.25,0.36,6.64
2015,12,30,7,25.82,75.5,0.22,7.38
2015,12,30,8,26.76,70.0,0.05,7.02
2015,12,30,9,27.87,64.44,0.0,6.09
2015,12,30,10,28.66,63.0,0.0,4.95
2015,12,30,11,29.05,63.12,0.0,4.19
2015,12,30,12,29.3,61.88,0.0,3.97
2015,12,30,13,29.45,60.62,0.0,4.0
2015,12,30,14,29.49,59.38,0.0,4.4
2015,12,30,15,29.38,57.69,0.0,5.44
2015,12,30,16,28.93,57.0,0.0,7.1
2015,12,30,17,27.87,62.5,0.0,8.73
2015,12,30,18,26.55,71.81,0.0,9.07
2015,12,30,19,25.62,77.75,0.0,8.11
2015,12,30,20,25.17,79.38,0.0,7.15
2015,12,30,21,24.84,78.38,0.0,6.45
2015,12,30,22,24.48,77.69,0.0,5.59
2015,12,30,23,24.09,79.38,0.0,4.75
2015,12,31,0,23.78,82.0,0.0,4.22
2015,12,31,1,23.56,84.69,0.01,4.2
2015,12,31,2,23.45,86.25,0.01,4.42
2015,12,31,3,23.38,86.0,0.01,4.5
2015,12,31,4,23.33,84.94,0.01,4.48
2015,12,31,5,23.71,82.25,0.0,4.21
2015,12,31,6,24.22,80.06,0.0,5.1
2015,12,31,7,24.75,76.81,0.0,5.09
